,City,Year,Sport,Discipline,Event,Athlete,Gender,Country_Code,Country,Event_gender,Medal
5648,Seoul,1988.0,Wrestling,Wrestling Free.,68 - 74kg (welterweight),"VARAEV, Adlan",Men,URS,Soviet Union,M,Silver
5649,Seoul,1988.0,Wrestling,Wrestling Free.,68 - 74kg (welterweight),"SOFIADI-RAKHMAT, Sukra",Men,BUL,Bulgaria,M,Bronze
5650,Seoul,1988.0,Wrestling,Wrestling Free.,62 - 68kg (lightweight),"CARR, Nathaniel",Men,USA,United States,M,Bronze
5651,Seoul,1988.0,Wrestling,Wrestling Free.,- 48kg (light-flyweight),"KOBAYASHI, Takashi",Men,JPN,Japan,M,Gold
5652,Seoul,1988.0,Wrestling,Wrestling Free.,52 - 57kg (bantamweight),"BELOGLAZOV, Sergei",Men,URS,Soviet Union,M,Gold
5653,Seoul,1988.0,Wrestling,Wrestling Free.,90 - 100kg (heavyweight),"PUSCASU, Vasile",Men,ROU,Romania,M,Gold
5654,Seoul,1988.0,Wrestling,Wrestling Free.,48 - 52kg (flyweight),"TRSTENA, Saban",Men,YUG,Yugoslavia,M,Silver
5655,Seoul,1988.0,Wrestling,Wrestling Free.,48 - 52kg (flyweight),"TOHUZOV, Vladimir",Men,URS,Soviet Union,M,Bronze
5656,Seoul,1988.0,Wrestling,Wrestling Free.,68 - 74kg (welterweight),"MONDAY, Kenneth",Men,USA,United States,M,Gold
5657,Seoul,1988.0,Wrestling,Wrestling Free.,57 - 62kg (featherweight),"SMITH, John",Men,USA,United States,M,Gold
5658,Seoul,1988.0,Wrestling,Wrestling Free.,57 - 62kg (featherweight),"SARKISYAN, Stepan",Men,URS,Soviet Union,M,Silver
5659,Seoul,1988.0,Wrestling,Wrestling Free.,62 - 68kg (lightweight),"PARK, Jang-Soon",Men,KOR,"Korea, South",M,Silver
5660,Seoul,1988.0,Wrestling,Wrestling Free.,52 - 57kg (bantamweight),"NOH, Kyung-Sun",Men,KOR,"Korea, South",M,Bronze
5661,Seoul,1988.0,Wrestling,Wrestling Free.,- 48kg (light-flyweight),"TZONOV, Ivan",Men,BUL,Bulgaria,M,Silver
5662,Seoul,1988.0,Wrestling,Wrestling Free.,- 48kg (light-flyweight),"KARAMCHAKOV, Sergei",Men,URS,Soviet Union,M,Bronze
5663,Seoul,1988.0,Wrestling,Wrestling Free.,100 - 130kg (super heavyweight),"GOBEDJICHVILI, David",Men,URS,Soviet Union,M,Gold
5664,Seoul,1988.0,Wrestling,Wrestling Free.,48 - 52kg (flyweight),"SATO, Mitsuru",Men,JPN,Japan,M,Gold
5665,Seoul,1988.0,Wrestling,Wrestling Free.,82 - 90kg (light-heavyweight),"KIM, Tae-Woo",Men,KOR,"Korea, South",M,Bronze
5666,Seoul,1988.0,Wrestling,Wrestling Free.,100 - 130kg (super heavyweight),"SCHRÖDER, Andreas",Men,GDR,East Germany,M,Bronze
5667,Seoul,1988.0,Wrestling,Wrestling Gre-R,74 - 82kg (middleweight),"KOMAROMI, Tibor",Men,HUN,Hungary,M,Silver
5668,Seoul,1988.0,Wrestling,Wrestling Gre-R,82 - 90kg (light-heavyweight),"POPOV, Vladimir",Men,URS,Soviet Union,M,Bronze
5669,Seoul,1988.0,Wrestling,Wrestling Gre-R,48 - 52kg (flyweight),"MIYAHARA, Atsuji",Men,JPN,Japan,M,Silver
5670,Seoul,1988.0,Wrestling,Wrestling Gre-R,62 - 68kg (lightweight),"KIM, Sung-Moon",Men,KOR,"Korea, South",M,Silver
5671,Seoul,1988.0,Wrestling,Wrestling Gre-R,90 - 100kg (heavyweight),"WRONSKI, Andrzej",Men,POL,Poland,M,Gold
5672,Seoul,1988.0,Wrestling,Wrestling Gre-R,68 - 74kg (welterweight),"TURLYKHANOV, Daulet",Men,URS,Soviet Union,M,Silver
5673,Seoul,1988.0,Wrestling,Wrestling Gre-R,100 - 130kg (super heavyweight),"KARELIN, Aleksandr",Men,URS,Soviet Union,M,Gold
5674,Seoul,1988.0,Wrestling,Wrestling Gre-R,74 - 82kg (middleweight),"MAMIASHVILI, Mikhail",Men,URS,Soviet Union,M,Gold
5675,Seoul,1988.0,Wrestling,Wrestling Gre-R,- 48kg (light-flyweight),"GLAB, Andrzej",Men,POL,Poland,M,Silver
5676,Seoul,1988.0,Wrestling,Wrestling Gre-R,57 - 62kg (featherweight),"AN, Dae-Hyun",Men,KOR,"Korea, South",M,Bronze
5677,Seoul,1988.0,Wrestling,Wrestling Gre-R,57 - 62kg (featherweight),"VANGELOV, Jivko",Men,BUL,Bulgaria,M,Silver
5678,Seoul,1988.0,Wrestling,Wrestling Gre-R,90 - 100kg (heavyweight),"HIMMEL, Gerhard",Men,FRG,West Germany,M,Silver
5679,Seoul,1988.0,Wrestling,Wrestling Gre-R,100 - 130kg (super heavyweight),"JOHANSSON, Tomas",Men,SWE,Sweden,M,Bronze
5680,Seoul,1988.0,Wrestling,Wrestling Gre-R,57 - 62kg (featherweight),"MADZHIDOV, Kamandar",Men,URS,Soviet Union,M,Gold
5681,Seoul,1988.0,Wrestling,Wrestling Gre-R,- 48kg (light-flyweight),"MAENZA, Vincenzo",Men,ITA,Italy,M,Gold
5682,Seoul,1988.0,Wrestling,Wrestling Gre-R,90 - 100kg (heavyweight),"KOSLOWSKI, Dennis Marvin",Men,USA,United States,M,Bronze
5683,Seoul,1988.0,Wrestling,Wrestling Gre-R,52 - 57kg (bantamweight),"BALOV, Stoyan",Men,BUL,Bulgaria,M,Silver
5684,Seoul,1988.0,Wrestling,Wrestling Gre-R,62 - 68kg (lightweight),"SIPILA, Tapio",Men,FIN,Finland,M,Bronze
5685,Seoul,1988.0,Wrestling,Wrestling Gre-R,82 - 90kg (light-heavyweight),"KOSKELA, Harri Matias",Men,FIN,Finland,M,Silver
5686,Seoul,1988.0,Wrestling,Wrestling Gre-R,82 - 90kg (light-heavyweight),"KOMCHEV, Atanas Slavov",Men,BUL,Bulgaria,M,Gold
5687,Seoul,1988.0,Wrestling,Wrestling Gre-R,48 - 52kg (flyweight),"RÖNNINGEN, Jon",Men,NOR,Norway,M,Gold
5688,Seoul,1988.0,Wrestling,Wrestling Gre-R,74 - 82kg (middleweight),"KIM, Sang-Kyu",Men,KOR,"Korea, South",M,Bronze
5689,Seoul,1988.0,Wrestling,Wrestling Gre-R,- 48kg (light-flyweight),"TSENOV, Bratan Tzenov",Men,BUL,Bulgaria,M,Bronze
5690,Seoul,1988.0,Wrestling,Wrestling Gre-R,68 - 74kg (welterweight),"TRACZ, Jozef",Men,POL,Poland,M,Bronze
5691,Seoul,1988.0,Wrestling,Wrestling Gre-R,68 - 74kg (welterweight),"KIM, Young-Nam",Men,KOR,"Korea, South",M,Gold
5692,Seoul,1988.0,Wrestling,Wrestling Gre-R,48 - 52kg (flyweight),"LEE, Jae-Suk",Men,KOR,"Korea, South",M,Bronze
5693,Seoul,1988.0,Wrestling,Wrestling Gre-R,62 - 68kg (lightweight),"DJULFALAKIAN, Levon",Men,URS,Soviet Union,M,Gold
5694,Seoul,1988.0,Wrestling,Wrestling Gre-R,52 - 57kg (bantamweight),"SIKE, Andras",Men,HUN,Hungary,M,Gold
5695,Seoul,1988.0,Wrestling,Wrestling Gre-R,52 - 57kg (bantamweight),"HOLIDIS, Charalambos",Men,GRE,Greece,M,Bronze
5696,Seoul,1988.0,Wrestling,Wrestling Gre-R,100 - 130kg (super heavyweight),"GEROVSKI, Rangel Ivanov",Men,BUL,Bulgaria,M,Silver
5697,Barcelona,1992.0,Aquatics,Diving,3m springboard,"LENZI, Mark Edward",Men,USA,United States,M,Gold
5698,Barcelona,1992.0,Aquatics,Diving,10m platform,"XIONG, Ni",Men,CHN,China,M,Bronze
5699,Barcelona,1992.0,Aquatics,Diving,3m springboard,"LACHKO, Irina",Women,EUN,Unified team,W,Silver
5700,Barcelona,1992.0,Aquatics,Diving,3m springboard,"SAUTIN, Dmitry",Men,EUN,Unified team,M,Bronze
5701,Barcelona,1992.0,Aquatics,Diving,10m platform,"FU, Mingxia",Women,CHN,China,W,Gold
5702,Barcelona,1992.0,Aquatics,Diving,3m springboard,"BALDUS, Brita Pia",Women,GER,Germany,W,Bronze
5703,Barcelona,1992.0,Aquatics,Diving,10m platform,"SUN, Shuwei",Men,CHN,China,M,Gold
5704,Barcelona,1992.0,Aquatics,Diving,10m platform,"MIROCHINA, Elena",Women,EUN,Unified team,W,Silver
5705,Barcelona,1992.0,Aquatics,Diving,3m springboard,"TAN, Liang-De",Men,CHN,China,M,Silver
5706,Barcelona,1992.0,Aquatics,Diving,10m platform,"CLARK, Mary Ellen",Women,USA,United States,W,Bronze
5707,Barcelona,1992.0,Aquatics,Diving,3m springboard,"GAO, Min",Women,CHN,China,W,Gold
5708,Barcelona,1992.0,Aquatics,Diving,10m platform,"DONIE, Scott R.",Men,USA,United States,M,Silver
5709,Barcelona,1992.0,Aquatics,Swimming,4x100m medley relay,"VAN ALMSICK, Franziska",Women,GER,Germany,W,Silver
5710,Barcelona,1992.0,Aquatics,Swimming,200m freestyle,"KIELGASS, Kerstin",Women,GER,Germany,W,Bronze
5711,Barcelona,1992.0,Aquatics,Swimming,800m freestyle,"HENKE, Jana",Women,GER,Germany,W,Bronze
5712,Barcelona,1992.0,Aquatics,Swimming,4x100m freestyle relay,"THOMPSON, Jenny",Women,USA,United States,W,Gold
5713,Barcelona,1992.0,Aquatics,Swimming,4x100m freestyle relay,"ZIKARSKY, Bengt",Men,GER,Germany,M,Bronze
5714,Barcelona,1992.0,Aquatics,Swimming,100m freestyle,"BORGES, Gustavo",Men,BRA,Brazil,M,Silver
5715,Barcelona,1992.0,Aquatics,Swimming,200m backstroke,"EGERSZEGI, Krisztina",Women,HUN,Hungary,W,Gold
5716,Barcelona,1992.0,Aquatics,Swimming,1500m freestyle,"HOUSMAN, Glen Clifford",Men,AUS,Australia,M,Silver
5717,Barcelona,1992.0,Aquatics,Swimming,50m freestyle,"ZHUANG, Yong",Women,CHN,China,W,Silver
5718,Barcelona,1992.0,Aquatics,Swimming,4x100m freestyle relay,"ZHAO, Kun",Women,CHN,China,W,Silver
5719,Barcelona,1992.0,Aquatics,Swimming,200m individual medley,"DARNYI, Tamas",Men,HUN,Hungary,M,Gold
5720,Barcelona,1992.0,Aquatics,Swimming,200m backstroke,"LOPEZ-ZUBERO, Martin",Men,ESP,Spain,M,Gold
5721,Barcelona,1992.0,Aquatics,Swimming,200m freestyle,"HAISLETT, Nicole Lee",Women,USA,United States,W,Gold
5722,Barcelona,1992.0,Aquatics,Swimming,400m individual medley,"DARNYI, Tamas",Men,HUN,Hungary,M,Gold
5723,Barcelona,1992.0,Aquatics,Swimming,4x100m medley relay,"IVANOV, Vassili",Men,EUN,Unified team,M,Silver
5724,Barcelona,1992.0,Aquatics,Swimming,100m breaststroke,"NALL, Anita",Women,USA,United States,W,Silver
5725,Barcelona,1992.0,Aquatics,Swimming,800m freestyle,"LEWIS, Hayley Jane",Women,AUS,Australia,W,Silver
5726,Barcelona,1992.0,Aquatics,Swimming,4x100m medley relay,"ZHIVANEVSKAYA, Nina Alexandrovna",Women,EUN,Unified team,W,Bronze
5727,Barcelona,1992.0,Aquatics,Swimming,4x100m freestyle relay,"HUNGER, Daniela",Women,GER,Germany,W,Bronze
5728,Barcelona,1992.0,Aquatics,Swimming,200m freestyle,"SADOVYI, Evgueni",Men,EUN,Unified team,M,Gold
5729,Barcelona,1992.0,Aquatics,Swimming,4x100m medley relay,"OSYGUS, Simone",Women,GER,Germany,W,Silver
5730,Barcelona,1992.0,Aquatics,Swimming,4x100m medley relay,"VOLKOV, Dmitri",Men,EUN,Unified team,M,Silver
5731,Barcelona,1992.0,Aquatics,Swimming,100m butterfly,"SZUKALA, Rafal",Men,POL,Poland,M,Silver
5732,Barcelona,1992.0,Aquatics,Swimming,4x100m medley relay,"HAISLETT, Nicole Lee",Women,USA,United States,W,Gold
5733,Barcelona,1992.0,Aquatics,Swimming,4x100m freestyle relay,"LU, Bin",Women,CHN,China,W,Silver
5734,Barcelona,1992.0,Aquatics,Swimming,100m breaststroke,"ROGERS, Philip John",Men,AUS,Australia,M,Bronze
5735,Barcelona,1992.0,Aquatics,Swimming,4x100m medley relay,"DERSCH, Hans",Men,USA,United States,M,Gold
5736,Barcelona,1992.0,Aquatics,Swimming,4x100m medley relay,"THOMPSON, Jenny",Women,USA,United States,W,Gold
5737,Barcelona,1992.0,Aquatics,Swimming,100m freestyle,"CARON, Stephan",Men,FRA,France,M,Bronze
5738,Barcelona,1992.0,Aquatics,Swimming,4x200m freestyle relay,"HOLMERTZ, Anders",Men,SWE,Sweden,M,Silver
5739,Barcelona,1992.0,Aquatics,Swimming,4x100m medley relay,"HUNGER, Daniela",Women,GER,Germany,W,Silver
5740,Barcelona,1992.0,Aquatics,Swimming,100m freestyle,"ZHUANG, Yong",Women,CHN,China,W,Gold
5741,Barcelona,1992.0,Aquatics,Swimming,400m freestyle,"PERKINS, Kieren John",Men,AUS,Australia,M,Silver
5742,Barcelona,1992.0,Aquatics,Swimming,4x100m freestyle relay,"BASHKATOV, Juri",Men,EUN,Unified team,M,Silver
5743,Barcelona,1992.0,Aquatics,Swimming,200m backstroke,"BATTISTELLI, Stefano",Men,ITA,Italy,M,Bronze
5744,Barcelona,1992.0,Aquatics,Swimming,200m backstroke,"STEVENSON, Nicole Dawn",Women,AUS,Australia,W,Bronze
5745,Barcelona,1992.0,Aquatics,Swimming,100m butterfly,"PLEWINSKI, Catherine",Women,FRA,France,W,Bronze
5746,Barcelona,1992.0,Aquatics,Swimming,400m individual medley,"SACCHI, Luca",Men,ITA,Italy,M,Bronze
5747,Barcelona,1992.0,Aquatics,Swimming,100m freestyle,"POPOV, Alexander",Men,EUN,Unified team,M,Gold
5748,Barcelona,1992.0,Aquatics,Swimming,4x200m freestyle relay,"TAIANOVITCH, Veniamin",Men,EUN,Unified team,M,Gold
5749,Barcelona,1992.0,Aquatics,Swimming,4x100m medley relay,"PONTING, Thomas",Men,CAN,Canada,M,Bronze
5750,Barcelona,1992.0,Aquatics,Swimming,4x200m freestyle relay,"GJERTSEN, Douglas S.",Men,USA,United States,M,Bronze
5751,Barcelona,1992.0,Aquatics,Swimming,200m breaststroke,"BARROWMAN, Mike",Men,USA,United States,M,Gold
5752,Barcelona,1992.0,Aquatics,Swimming,100m freestyle,"THOMPSON, Jenny",Women,USA,United States,W,Silver
5753,Barcelona,1992.0,Aquatics,Swimming,4x100m freestyle relay,"SZIGAT, Andreas",Men,GER,Germany,M,Bronze
5754,Barcelona,1992.0,Aquatics,Swimming,4x100m freestyle relay,"PRIGODA, Guennadi",Men,EUN,Unified team,M,Silver
5755,Barcelona,1992.0,Aquatics,Swimming,200m breaststroke,"IWASAKI, Kyoko",Women,JPN,Japan,W,Gold
5756,Barcelona,1992.0,Aquatics,Swimming,4x100m medley relay,"KLEINE, Megan A.",Women,USA,United States,W,Gold
5757,Barcelona,1992.0,Aquatics,Swimming,4x100m medley relay,"WAGSTAFF, Elizabeth",Women,USA,United States,W,Gold
5758,Barcelona,1992.0,Aquatics,Swimming,100m backstroke,"SZABO, Tunde",Women,HUN,Hungary,W,Silver
5759,Barcelona,1992.0,Aquatics,Swimming,4x100m freestyle relay,"PINGER, Mark",Men,GER,Germany,M,Bronze
5760,Barcelona,1992.0,Aquatics,Swimming,4x100m freestyle relay,"YANG, Wenyi",Women,CHN,China,W,Silver
5761,Barcelona,1992.0,Aquatics,Swimming,100m backstroke,"TEWKSBURY, Mark",Men,CAN,Canada,M,Gold
5762,Barcelona,1992.0,Aquatics,Swimming,4x100m medley relay,"GERY, Marcel",Men,CAN,Canada,M,Bronze
5763,Barcelona,1992.0,Aquatics,Swimming,200m freestyle,"KASVIO, Antti Alexander",Men,FIN,Finland,M,Bronze
5764,Barcelona,1992.0,Aquatics,Swimming,200m butterfly,"STEWART, Melvin",Men,USA,United States,M,Gold
5765,Barcelona,1992.0,Aquatics,Swimming,4x100m medley relay,"PYSHNENKO, Vladimir",Men,EUN,Unified team,M,Silver
5766,Barcelona,1992.0,Aquatics,Swimming,200m freestyle,"HOLMERTZ, Anders",Men,SWE,Sweden,M,Silver
5767,Barcelona,1992.0,Aquatics,Swimming,400m individual medley,"EGERSZEGI, Krisztina",Women,HUN,Hungary,W,Gold
5768,Barcelona,1992.0,Aquatics,Swimming,4x100m medley relay,"CLARKE, Stephen",Men,CAN,Canada,M,Bronze
5769,Barcelona,1992.0,Aquatics,Swimming,4x100m freestyle relay,"OLSEN, Jon",Men,USA,United States,M,Gold
5770,Barcelona,1992.0,Aquatics,Swimming,200m breaststroke,"LIN, Li",Women,CHN,China,W,Silver
5771,Barcelona,1992.0,Aquatics,Swimming,4x200m freestyle relay,"STEWART, Melvin",Men,USA,United States,M,Bronze
5772,Barcelona,1992.0,Aquatics,Swimming,100m freestyle,"VAN ALMSICK, Franziska",Women,GER,Germany,W,Bronze
5773,Barcelona,1992.0,Aquatics,Swimming,4x100m freestyle relay,"PYSHNENKO, Vladimir",Men,EUN,Unified team,M,Silver
5774,Barcelona,1992.0,Aquatics,Swimming,4x100m freestyle relay,"HUDEPOHL, Joseph",Men,USA,United States,M,Gold
5775,Barcelona,1992.0,Aquatics,Swimming,4x200m freestyle relay,"WALLIN, Christer",Men,SWE,Sweden,M,Silver
5776,Barcelona,1992.0,Aquatics,Swimming,4x100m medley relay,"POPOV, Alexander",Men,EUN,Unified team,M,Silver
5777,Barcelona,1992.0,Aquatics,Swimming,4x100m medley relay,"KHNYKIN, Pavlo",Men,EUN,Unified team,M,Silver
5778,Barcelona,1992.0,Aquatics,Swimming,4x100m medley relay,"NALL, Anita",Women,USA,United States,W,Gold
5779,Barcelona,1992.0,Aquatics,Swimming,200m breaststroke,"NALL, Anita",Women,USA,United States,W,Bronze
5780,Barcelona,1992.0,Aquatics,Swimming,4x200m freestyle relay,"PYSHNENKO, Vladimir",Men,EUN,Unified team,M,Gold
5781,Barcelona,1992.0,Aquatics,Swimming,4x100m freestyle relay,"OSYGUS, Simone",Women,GER,Germany,W,Bronze
5782,Barcelona,1992.0,Aquatics,Swimming,200m butterfly,"O'NEILL, Susan",Women,AUS,Australia,W,Bronze
5783,Barcelona,1992.0,Aquatics,Swimming,4x100m freestyle relay,"TORRES, Dara",Women,USA,United States,W,Gold
5784,Barcelona,1992.0,Aquatics,Swimming,4x100m medley relay,"CHOUBINA, Elena",Women,EUN,Unified team,W,Bronze
5785,Barcelona,1992.0,Aquatics,Swimming,50m freestyle,"POPOV, Alexander",Men,EUN,Unified team,M,Gold
5786,Barcelona,1992.0,Aquatics,Swimming,4x100m freestyle relay,"AHMANN-LEIGHTON, Christine",Women,USA,United States,W,Gold
5787,Barcelona,1992.0,Aquatics,Swimming,4x100m medley relay,"STEWART, Melvin",Men,USA,United States,M,Gold
5788,Barcelona,1992.0,Aquatics,Swimming,200m freestyle,"VAN ALMSICK, Franziska",Women,GER,Germany,W,Silver
5789,Barcelona,1992.0,Aquatics,Swimming,4x200m freestyle relay,"FROLANDER, Lars",Men,SWE,Sweden,M,Silver
5790,Barcelona,1992.0,Aquatics,Swimming,200m individual medley,"CZENE, Attila",Men,HUN,Hungary,M,Bronze
5791,Barcelona,1992.0,Aquatics,Swimming,200m individual medley,"BURGESS, Gregory",Men,USA,United States,M,Silver
5792,Barcelona,1992.0,Aquatics,Swimming,4x100m medley relay,"SANDERS, Summer",Women,USA,United States,W,Gold
5793,Barcelona,1992.0,Aquatics,Swimming,4x100m medley relay,"DÖRRIS, Jana",Women,GER,Germany,W,Silver
5794,Barcelona,1992.0,Aquatics,Swimming,4x100m freestyle relay,"HADDING, Annette",Women,GER,Germany,W,Bronze
